name,label,predicateType,group,limit,attributes,concept,required
B25113_005E,Estimate!!Median gross rent!!Total!!Moved in 1980 to 1989,int,B25113,0,"B25113_005EA,B25113_005M,B25113_005MA",NA,NA
B17010A_035E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present!!No related children under 18 years",int,B17010A,0,"B17010A_035EA,B17010A_035M,B17010A_035MA",NA,NA
B24126_425E,Estimate!!Total!!Computer control programmers and operators,int,B24126,0,"B24126_425EA,B24126_425M,B24126_425MA",NA,NA
B20001_021E,"Estimate!!Total!!Male!!$75,000 to $99,999",int,B20001,0,"B20001_021EA,B20001_021M,B20001_021MA",NA,NA
B24121_242E,Estimate!!Total!!First-line supervisors of personal service workers,int,B24121,0,"B24121_242EA,B24121_242M,B24121_242MA",NA,NA
B25113_004E,Estimate!!Median gross rent!!Total!!Moved in 1990 to 1999,int,B25113,0,"B25113_004EA,B25113_004M,B25113_004MA",NA,NA
B20001_024E,"Estimate!!Total!!Female!!$1 to $2,499 or loss",int,B20001,0,"B20001_024EA,B20001_024M,B20001_024MA",NA,NA
B17010A_034E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present!!With related children under 18 years!!5 to 17 years only",int,B17010A,0,"B17010A_034EA,B17010A_034M,B17010A_034MA",NA,NA
B24126_422E,Estimate!!Total!!Food batchmakers,int,B24126,0,"B24126_422EA,B24126_422M,B24126_422MA",NA,NA
B24121_241E,Estimate!!Total!!First-line supervisors of gaming workers,int,B24121,0,"B24121_241EA,B24121_241M,B24121_241MA",NA,NA
B25113_003E,Estimate!!Median gross rent!!Total!!Moved in 2000 to 2004,int,B25113,0,"B25113_003EA,B25113_003M,B25113_003MA",NA,NA
B24126_421E,"Estimate!!Total!!Food and tobacco roasting, baking, and drying machine operators and tenders",int,B24126,0,"B24126_421EA,B24126_421M,B24126_421MA",NA,NA
B20001_023E,Estimate!!Total!!Female,int,B20001,0,"B20001_023EA,B20001_023M,B20001_023MA",NA,NA
B24126_423E,Estimate!!Total!!Food cooking machine operators and tenders,int,B24126,0,"B24126_423EA,B24126_423M,B24126_423MA",NA,NA
B17010A_033E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present!!With related children under 18 years!!Under 5 years and 5 to 17 years",int,B17010A,0,"B17010A_033EA,B17010A_033M,B17010A_033MA",NA,NA
B24121_240E,Estimate!!Total!!Grounds maintenance workers,int,B24121,0,"B24121_240EA,B24121_240M,B24121_240MA",NA,NA
B25113_002E,Estimate!!Median gross rent!!Total!!Moved in 2005 or later,int,B25113,0,"B25113_002EA,B25113_002M,B25113_002MA",NA,NA
B07401_016E,Estimate!!Total living in area 1 year ago!!75 years and over,int,B07401,0,"B07401_016EA,B07401_016M,B07401_016MA",NA,NA
B08519_011E,"Estimate!!Total!!Car, truck, or van - drove alone!!$1 to $9,999 or loss",int,B08519,0,"B08519_011EA,B08519_011M,B08519_011MA",NA,NA
B25087_001E,Estimate!!Total,int,B25087,0,"B25087_001EA,B25087_001M,B25087_001MA",NA,NA
B05007_071E,Estimate!!Total!!Latin America!!South America!!Entered 2000 or later!!Naturalized U.S. citizen,int,B05007,0,"B05007_071EA,B05007_071M,B05007_071MA",NA,NA
B17010A_032E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present!!With related children under 18 years!!Under 5 years only",int,B17010A,0,"B17010A_032EA,B17010A_032M,B17010A_032MA",NA,NA
B24121_247E,"Estimate!!Total!!Ushers, lobby attendants, and ticket takers",int,B24121,0,"B24121_247EA,B24121_247M,B24121_247MA",NA,NA
B24126_420E,"Estimate!!Total!!Butchers and other meat, poultry, and fish processing workers",int,B24126,0,"B24126_420EA,B24126_420M,B24126_420MA",NA,NA
B07401_015E,Estimate!!Total living in area 1 year ago!!70 to 74 years,int,B07401,0,"B07401_015EA,B07401_015M,B07401_015MA",NA,NA
B08519_010E,"Estimate!!Total!!Car, truck, or van - drove alone",int,B08519,0,"B08519_010EA,B08519_010M,B08519_010MA",NA,NA
B25087_002E,Estimate!!Total!!Housing units with a mortgage,int,B25087,0,"B25087_002EA,B25087_002M,B25087_002MA",NA,NA
B05007_072E,Estimate!!Total!!Latin America!!South America!!Entered 2000 or later!!Not a U.S. citizen,int,B05007,0,"B05007_072EA,B05007_072M,B05007_072MA",NA,NA
B24121_246E,Estimate!!Total!!Motion picture projectionists,int,B24121,0,"B24121_246EA,B24121_246M,B24121_246MA",NA,NA
B17010A_031E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present!!With related children under 18 years",int,B17010A,0,"B17010A_031EA,B17010A_031M,B17010A_031MA",NA,NA
B07401_018E,Estimate!!Total living in area 1 year ago!!Same house!!1 to 4 years,int,B07401,0,"B07401_018EA,B07401_018M,B07401_018MA",NA,NA
B08519_014E,"Estimate!!Total!!Car, truck, or van - drove alone!!$25,000 to $34,999",int,B08519,0,"B08519_014EA,B08519_014M,B08519_014MA",NA,NA
B17010A_030E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Male householder, no wife present",int,B17010A,0,"B17010A_030EA,B17010A_030M,B17010A_030MA",NA,NA
B20001_020E,"Estimate!!Total!!Male!!$65,000 to $74,999",int,B20001,0,"B20001_020EA,B20001_020M,B20001_020MA",NA,NA
B24121_245E,Estimate!!Total!!Gaming services workers,int,B24121,0,"B24121_245EA,B24121_245M,B24121_245MA",NA,NA
B07401_017E,Estimate!!Total living in area 1 year ago!!Same house,int,B07401,0,"B07401_017EA,B07401_017M,B07401_017MA",NA,NA
B05007_070E,Estimate!!Total!!Latin America!!South America!!Entered 2000 or later,int,B05007,0,"B05007_070EA,B05007_070M,B05007_070MA",NA,NA
B08519_012E,"Estimate!!Total!!Car, truck, or van - drove alone!!$10,000 to $14,999",int,B08519,0,"B08519_012EA,B08519_012M,B08519_012MA",NA,NA
B08519_013E,"Estimate!!Total!!Car, truck, or van - drove alone!!$15,000 to $24,999",int,B08519,0,"B08519_013EA,B08519_013M,B08519_013MA",NA,NA
B24121_244E,Estimate!!Total!!Nonfarm animal caretakers,int,B24121,0,"B24121_244EA,B24121_244M,B24121_244MA",NA,NA
B05007_075E,Estimate!!Total!!Latin America!!South America!!Entered 1990 to 1999!!Not a U.S. citizen,int,B05007,0,"B05007_075EA,B05007_075M,B05007_075MA",NA,NA
B25087_005E,Estimate!!Total!!Housing units with a mortgage!!$300 to $399,int,B25087,0,"B25087_005EA,B25087_005M,B25087_005MA",NA,NA
B07401_019E,Estimate!!Total living in area 1 year ago!!Same house!!5 to 17 years,int,B07401,0,"B07401_019EA,B07401_019M,B07401_019MA",NA,NA
B25087_006E,Estimate!!Total!!Housing units with a mortgage!!$400 to $499,int,B25087,0,"B25087_006EA,B25087_006M,B25087_006MA",NA,NA
B05007_076E,Estimate!!Total!!Latin America!!South America!!Entered 1980 to 1989,int,B05007,0,"B05007_076EA,B05007_076M,B05007_076MA",NA,NA
B05007_073E,Estimate!!Total!!Latin America!!South America!!Entered 1990 to 1999,int,B05007,0,"B05007_073EA,B05007_073M,B05007_073MA",NA,NA
B25087_003E,Estimate!!Total!!Housing units with a mortgage!!Less than $200,int,B25087,0,"B25087_003EA,B25087_003M,B25087_003MA",NA,NA
B24121_249E,Estimate!!Total!!Embalmers and funeral attendants,int,B24121,0,"B24121_249EA,B24121_249M,B24121_249MA",NA,NA
B05007_074E,Estimate!!Total!!Latin America!!South America!!Entered 1990 to 1999!!Naturalized U.S. citizen,int,B05007,0,"B05007_074EA,B05007_074M,B05007_074MA",NA,NA
B25087_004E,Estimate!!Total!!Housing units with a mortgage!!$200 to $299,int,B25087,0,"B25087_004EA,B25087_004M,B25087_004MA",NA,NA
B24121_248E,Estimate!!Total!!Miscellaneous entertainment attendants and related workers,int,B24121,0,"B24121_248EA,B24121_248M,B24121_248MA",NA,NA
B08519_019E,"Estimate!!Total!!Car, truck, or van - carpooled",int,B08519,0,"B08519_019EA,B08519_019M,B08519_019MA",NA,NA
LSAD_NAME,Legal/Statistical Area Description name,string,N/A,0,NA,NA,NA
C14007F_006E,Estimate!!Total!!Enrolled in school!!Enrolled in college or graduate school,int,C14007F,0,"C14007F_006EA,C14007F_006M,C14007F_006MA",NA,NA
C14007F_005E,Estimate!!Total!!Enrolled in school!!Enrolled in grade 9 to grade 12,int,C14007F,0,"C14007F_005EA,C14007F_005M,C14007F_005MA",NA,NA
B17010_041E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Female householder, no husband present!!No related children under 18 years",int,B17010,0,"B17010_041EA,B17010_041M,B17010_041MA",NA,NA
B19001A_016E,"Estimate!!Total!!$150,000 to $199,999",int,B19001A,0,"B19001A_016EA,B19001A_016M,B19001A_016MA",NA,NA
C14007F_007E,Estimate!!Total!!Not enrolled in school,int,C14007F,0,"C14007F_007EA,C14007F_007M,C14007F_007MA",NA,NA
B07401_010E,Estimate!!Total living in area 1 year ago!!45 to 49 years,int,B07401,0,"B07401_010EA,B07401_010M,B07401_010MA",NA,NA
B19001A_017E,"Estimate!!Total!!$200,000 or more",int,B19001A,0,"B19001A_017EA,B19001A_017M,B19001A_017MA",NA,NA
B25012_009E,Estimate!!Total!!Owner-occupied housing units!!No related children under 18,int,B25012,0,"B25012_009EA,B25012_009M,B25012_009MA",NA,NA
B08519_015E,"Estimate!!Total!!Car, truck, or van - drove alone!!$35,000 to $49,999",int,B08519,0,"B08519_015EA,B08519_015M,B08519_015MA",NA,NA
B19001A_014E,"Estimate!!Total!!$100,000 to $124,999",int,B19001A,0,"B19001A_014EA,B19001A_014M,B19001A_014MA",NA,NA
B07401_011E,Estimate!!Total living in area 1 year ago!!50 to 54 years,int,B07401,0,"B07401_011EA,B07401_011M,B07401_011MA",NA,NA
B25087_010E,Estimate!!Total!!Housing units with a mortgage!!$800 to $899,int,B25087,0,"B25087_010EA,B25087_010M,B25087_010MA",NA,NA
B25012_008E,Estimate!!Total!!Owner-occupied housing units!!With related children under 18!!No own children under 18,int,B25012,0,"B25012_008EA,B25012_008M,B25012_008MA",NA,NA
B08519_016E,"Estimate!!Total!!Car, truck, or van - drove alone!!$50,000 to $64,999",int,B08519,0,"B08519_016EA,B08519_016M,B08519_016MA",NA,NA
B19001A_015E,"Estimate!!Total!!$125,000 to $149,999",int,B19001A,0,"B19001A_015EA,B19001A_015M,B19001A_015MA",NA,NA
B07401_012E,Estimate!!Total living in area 1 year ago!!55 to 59 years,int,B07401,0,"B07401_012EA,B07401_012M,B07401_012MA",NA,NA
B19202B_001E,Estimate!!Median nonfamily household income in the past 12 months (in 2010 inflation-adjusted dollars),int,B19202B,0,"B19202B_001EA,B19202B_001M,B19202B_001MA",NA,NA
B08519_017E,"Estimate!!Total!!Car, truck, or van - drove alone!!$65,000 to $74,999",int,B08519,0,"B08519_017EA,B08519_017M,B08519_017MA",NA,NA
B19001A_012E,"Estimate!!Total!!$60,000 to $74,999",int,B19001A,0,"B19001A_012EA,B19001A_012M,B19001A_012MA",NA,NA
B07401_013E,Estimate!!Total living in area 1 year ago!!60 to 64 years,int,B07401,0,"B07401_013EA,B07401_013M,B07401_013MA",NA,NA
B25012_006E,Estimate!!Total!!Owner-occupied housing units!!With related children under 18!!With own children under 18!!Under 6 years and 6 to 17 years,int,B25012,0,"B25012_006EA,B25012_006M,B25012_006MA",NA,NA
B08519_018E,"Estimate!!Total!!Car, truck, or van - drove alone!!$75,000 or more",int,B08519,0,"B08519_018EA,B08519_018M,B08519_018MA",NA,NA
B19001A_013E,"Estimate!!Total!!$75,000 to $99,999",int,B19001A,0,"B19001A_013EA,B19001A_013M,B19001A_013MA",NA,NA
B25012_007E,Estimate!!Total!!Owner-occupied housing units!!With related children under 18!!With own children under 18!!6 to 17 years,int,B25012,0,"B25012_007EA,B25012_007M,B25012_007MA",NA,NA
B07401_014E,Estimate!!Total living in area 1 year ago!!65 to 69 years,int,B07401,0,"B07401_014EA,B07401_014M,B07401_014MA",NA,NA
B25012_004E,Estimate!!Total!!Owner-occupied housing units!!With related children under 18!!With own children under 18,int,B25012,0,"B25012_004EA,B25012_004M,B25012_004MA",NA,NA
B20005E_027E,Estimate!!Total!!Male!!Other!!No earnings,int,B20005E,0,"B20005E_027EA,B20005E_027M,B20005E_027MA",NA,NA
B20005E_026E,Estimate!!Total!!Male!!Other,int,B20005E,0,"B20005E_026EA,B20005E_026M,B20005E_026MA",NA,NA
B25032C_011E,"Estimate!!Total!!Boat, RV, van, etc.",int,B25032C,0,"B25032C_011EA,B25032C_011M,B25032C_011MA",NA,NA
B25012_005E,Estimate!!Total!!Owner-occupied housing units!!With related children under 18!!With own children under 18!!Under 6 years only,int,B25012,0,"B25012_005EA,B25012_005M,B25012_005MA",NA,NA
B20005E_028E,Estimate!!Total!!Male!!Other!!With earnings,int,B20005E,0,"B20005E_028EA,B20005E_028M,B20005E_028MA",NA,NA
B25012_002E,Estimate!!Total!!Owner-occupied housing units,int,B25012,0,"B25012_002EA,B25012_002M,B25012_002MA",NA,NA
B20005E_029E,"Estimate!!Total!!Male!!Other!!With earnings!!$1 to $2,499 or loss",int,B20005E,0,"B20005E_029EA,B20005E_029M,B20005E_029MA",NA,NA
B25012_003E,Estimate!!Total!!Owner-occupied housing units!!With related children under 18,int,B25012,0,"B25012_003EA,B25012_003M,B25012_003MA",NA,NA
B25032C_010E,Estimate!!Total!!Mobile home,int,B25032C,0,"B25032C_010EA,B25032C_010M,B25032C_010MA",NA,NA
B20001_018E,"Estimate!!Total!!Male!!$50,000 to $54,999",int,B20001,0,"B20001_018EA,B20001_018M,B20001_018MA",NA,NA
C14007F_002E,Estimate!!Total!!Enrolled in school,int,C14007F,0,"C14007F_002EA,C14007F_002M,C14007F_002MA",NA,NA
B20005E_022E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$55,000 to $64,999",int,B20005E,0,"B20005E_022EA,B20005E_022M,B20005E_022MA",NA,NA
B20001_019E,"Estimate!!Total!!Male!!$55,000 to $64,999",int,B20001,0,"B20001_019EA,B20001_019M,B20001_019MA",NA,NA
B25012_001E,Estimate!!Total,int,B25012,0,"B25012_001EA,B25012_001M,B25012_001MA",NA,NA
C14007F_001E,Estimate!!Total,int,C14007F,0,"C14007F_001EA,C14007F_001M,C14007F_001MA",NA,NA
B20005E_023E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$65,000 to $74,999",int,B20005E,0,"B20005E_023EA,B20005E_023M,B20005E_023MA",NA,NA
B17010_040E,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family!!Female householder, no husband present!!With related children under 18 years!!5 to 17 years only",int,B17010,0,"B17010_040EA,B17010_040M,B17010_040MA",NA,NA
B25127_073E,"Estimate!!Total!!Renter occupied!!Built 1939 or earlier!!Mobile home, boat, RV, van, etc.",int,B25127,0,"B25127_073EA,B25127_073M,B25127_073MA",NA,NA
C14007F_004E,Estimate!!Total!!Enrolled in school!!Enrolled in grade 1 to grade 8,int,C14007F,0,"C14007F_004EA,C14007F_004M,C14007F_004MA",NA,NA
B17010A_029E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Other family,int,B17010A,0,"B17010A_029EA,B17010A_029M,B17010A_029MA",NA,NA
B24126_419E,Estimate!!Total!!Bakers,int,B24126,0,"B24126_419EA,B24126_419M,B24126_419MA",NA,NA
B20005E_024E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 to $99,999",int,B20005E,0,"B20005E_024EA,B20005E_024M,B20005E_024MA",NA,NA
B25127_072E,Estimate!!Total!!Renter occupied!!Built 1939 or earlier!!50 or more,int,B25127,0,"B25127_072EA,B25127_072M,B25127_072MA",NA,NA
B24126_418E,Estimate!!Total!!Miscellaneous assemblers and fabricators,int,B24126,0,"B24126_418EA,B24126_418M,B24126_418MA",NA,NA
C14007F_003E,"Estimate!!Total!!Enrolled in school!!Enrolled in nursery school, preschool, kindergarten",int,C14007F,0,"C14007F_003EA,C14007F_003M,C14007F_003MA",NA,NA
B20005E_025E,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$100,000 or more",int,B20005E,0,"B20005E_025EA,B20005E_025M,B20005E_025MA",NA,NA
B20001_037E,"Estimate!!Total!!Female!!$40,000 to $44,999",int,B20001,0,"B20001_037EA,B20001_037M,B20001_037MA",NA,NA
B24121_253E,Estimate!!Total!!Miscellaneous personal appearance workers,int,B24121,0,"B24121_253EA,B24121_253M,B24121_253MA",NA,NA
B04006_096E,Estimate!!Total!!West Indian (except Hispanic groups)!!Barbadian,int,B04006,0,"B04006_096EA,B04006_096M,B04006_096MA",NA,NA
B20005E_065E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$35,000 to $39,999",int,B20005E,0,"B20005E_065EA,B20005E_065M,B20005E_065MA",NA,NA
B20001_036E,"Estimate!!Total!!Female!!$35,000 to $39,999",int,B20001,0,"B20001_036EA,B20001_036M,B20001_036MA",NA,NA
B24126_458E,Estimate!!Total!!Fabric and apparel patternmakers,int,B24126,0,"B24126_458EA,B24126_458M,B24126_458MA",NA,NA
B17010A_022E,Estimate!!Total!!Income in the past 12 months at or above poverty level,int,B17010A,0,"B17010A_022EA,B17010A_022M,B17010A_022MA",NA,NA
B04006_097E,Estimate!!Total!!West Indian (except Hispanic groups)!!Belizean,int,B04006,0,"B04006_097EA,B04006_097M,B04006_097MA",NA,NA
B24121_252E,"Estimate!!Total!!Hairdressers, hairstylists, and cosmetologists",int,B24121,0,"B24121_252EA,B24121_252M,B24121_252MA",NA,NA
B20005E_064E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $34,999",int,B20005E,0,"B20005E_064EA,B20005E_064M,B20005E_064MA",NA,NA
B24126_459E,Estimate!!Total!!Upholsterers,int,B24126,0,"B24126_459EA,B24126_459M,B24126_459MA",NA,NA
B20001_035E,"Estimate!!Total!!Female!!$30,000 to $34,999",int,B20001,0,"B20001_035EA,B20001_035M,B20001_035MA",NA,NA
B17010A_021E,"Estimate!!Total!!Income in the past 12 months below poverty level!!Other family!!Female householder, no husband present!!No related children under 18 years",int,B17010A,0,"B17010A_021EA,B17010A_021M,B17010A_021MA",NA,NA
B20005E_063E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$25,000 to $29,999",int,B20005E,0,"B20005E_063EA,B20005E_063M,B20005E_063MA",NA,NA
B04006_094E,Estimate!!Total!!West Indian (except Hispanic groups),int,B04006,0,"B04006_094EA,B04006_094M,B04006_094MA",NA,NA
B17010A_024E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!With related children under 18 years,int,B17010A,0,"B17010A_024EA,B17010A_024M,B17010A_024MA",NA,NA
B24121_255E,Estimate!!Total!!Tour and travel guides,int,B24121,0,"B24121_255EA,B24121_255M,B24121_255MA",NA,NA
B20001_034E,"Estimate!!Total!!Female!!$25,000 to $29,999",int,B20001,0,"B20001_034EA,B20001_034M,B20001_034MA",NA,NA
B17010A_023E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family,int,B17010A,0,"B17010A_023EA,B17010A_023M,B17010A_023MA",NA,NA
B24121_254E,"Estimate!!Total!!Baggage porters, bellhops, and concierges",int,B24121,0,"B24121_254EA,B24121_254M,B24121_254MA",NA,NA
B04006_095E,Estimate!!Total!!West Indian (except Hispanic groups)!!Bahamian,int,B04006,0,"B04006_095EA,B04006_095M,B04006_095MA",NA,NA
B20005E_062E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$22,500 to $24,999",int,B20005E,0,"B20005E_062EA,B20005E_062M,B20005E_062MA",NA,NA
B20001_033E,"Estimate!!Total!!Female!!$22,500 to $24,999",int,B20001,0,"B20001_033EA,B20001_033M,B20001_033MA",NA,NA
B05007_089E,Estimate!!Total!!Other areas!!Entered 1980 to 1989,int,B05007,0,"B05007_089EA,B05007_089M,B05007_089MA",NA,NA
B04006_092E,Estimate!!Total!!Ukrainian,int,B04006,0,"B04006_092EA,B04006_092M,B04006_092MA",NA,NA
B17010A_026E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!With related children under 18 years!!Under 5 years and 5 to 17 years,int,B17010A,0,"B17010A_026EA,B17010A_026M,B17010A_026MA",NA,NA
B20005E_069E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$55,000 to $64,999",int,B20005E,0,"B20005E_069EA,B20005E_069M,B20005E_069MA",NA,NA
B04006_093E,Estimate!!Total!!Welsh,int,B04006,0,"B04006_093EA,B04006_093M,B04006_093MA",NA,NA
B20005E_068E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $54,999",int,B20005E,0,"B20005E_068EA,B20005E_068M,B20005E_068MA",NA,NA
B17010A_025E,Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!With related children under 18 years!!Under 5 years only,int,B17010A,0,"B17010A_025EA,B17010A_025M,B17010A_025MA",NA,NA
B20001_039E,"Estimate!!Total!!Female!!$50,000 to $54,999",int,B20001,0,"B20001_039EA,B20001_039M,B20001_039MA",NA,NA
B04006_090E,Estimate!!Total!!Swiss,int,B04006,0,"B04006_090EA,B04006_090M,B04006_090MA",NA,NA
B20005E_067E,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$45,000 to $49,999",int,B20005E,0,"B20005E_067EA,B20005E_067M,B20005E_067MA",NA,NA
